Training
Cycle	Mini-batch avg. cost
517	0.399806420915
517	0.437255894653
517	0.422920579444
518	0.428465791257
518	0.406866461791
518	0.424941638673
519	0.401912495824
519	0.42992265384
519	0.428450671075
520	0.396085050054
520	0.437869256227
520	0.426708800423
521	0.390009511465
521	0.453724979175
521	0.417173983769
522	0.377885262696
522	0.455905199436
522	0.427158537357
523	0.422905614068
523	0.43965063374
523	0.398623633444
524	0.370398319454
524	0.44772436371
524	0.443443639482
525	0.411437168446
525	0.438468543865
525	0.411967639177
526	0.413567357578
526	0.415821996955
526	0.432907372287
527	0.388640744927
527	0.390995993329
527	0.482321841877
528	0.40244409201
528	0.453617473648
528	0.406429170507
529	0.420624811979
529	0.419230576532
529	0.423033387451
530	0.387926370424
530	0.456915329413
530	0.418310789676
531	0.41451954228
531	0.441059871085
531	0.407944294466
532	0.398162207002
532	0.433823833685
532	0.431526836465
533	0.42724229975
533	0.414956004091
533	0.421557337119
534	0.390775562063
534	0.455114825287
534	0.41821932353
535	0.426336753289
535	0.421161598099
535	0.416792702052
536	0.440540095112
536	0.430878309275
536	0.393232292154
537	0.417249970313
537	0.409995047601
537	0.437313436226
538	0.437130852946
538	0.450876804064
538	0.377134052613
539	0.429623318582
539	0.442283755992
539	0.393546823063
540	0.412383908349
540	0.420239177334
540	0.432992171279
541	0.404217776866
541	0.441196461114
541	0.420185529178
542	0.43846792505
542	0.419007931184
542	0.40853309223
543	0.419021559942
543	0.429088274758
543	0.418208387865
544	0.437842234146
544	0.44103607506
544	0.387751772713
545	0.40417807565
545	0.464071650756
545	0.398535848852
546	0.391430834971
546	0.45714280682
546	0.41827172329
547	0.426840687044
547	0.414365274579
547	0.426128392592
548	0.440189362269
548	0.394149102653
548	0.433023155783
549	0.430760504461
549	0.411266940518
549	0.425377984837
550	0.449297285696
550	0.431394935689
550	0.387382858966
551	0.43593940629
551	0.412250042036
551	0.4199869871
552	0.405793446723
552	0.445220177638
552	0.417468189605
553	0.401292058175
553	0.436035888439
553	0.431333295376
554	0.378894574051
554	0.429167489138
554	0.46058467207
555	0.450708790567
555	0.399485627059
555	0.41894334324
556	0.395840571126
556	0.452387868138
556	0.42096471163
557	0.42972544968
557	0.419306080032
557	0.420656647573
558	0.418432450506
558	0.416827887644
558	0.434595214533
559	0.436006521402
559	0.406552178132
559	0.427194122567
560	0.422828462367
560	0.411792822715
560	0.435729689304
561	0.39576087474
561	0.459590520243
561	0.415045807958
562	0.417964854861
562	0.43818409122
562	0.414558505642
563	0.410798561667
563	0.397818944385
563	0.461740023363
564	0.432500609681
564	0.435860964148
564	0.402880032108
565	0.440071445481
565	0.428394543443
565	0.402930800082
566	0.406538473726
566	0.424961516522
566	0.439730244774
567	0.435107546044
567	0.441384091514
567	0.395210425365
568	0.436670739058
568	0.392412760825
568	0.442911652373
569	0.43458812762
569	0.443437990153
569	0.394522320378
570	0.4431532034
570	0.423590735497
570	0.406000991298
571	0.413696559531
571	0.451748446762
571	0.407491326766
572	0.412986256889
572	0.413935564921
572	0.446000731875
573	0.447181480557
573	0.405359416087
573	0.420980483888
574	0.412484860564
574	0.456365595884
574	0.404345627218
575	0.435491140982
575	0.417365202453
575	0.421016597884
576	0.439045010641
576	0.414277168191
576	0.420778832754
577	0.398243028705
577	0.471229697029
577	0.404080777716
578	0.479196639297
578	0.36623547048
578	0.428643523372
579	0.437112089366
579	0.438858854912
579	0.398926194174
580	0.389214207836
580	0.439649458637
580	0.446012973865
581	0.38062774355
581	0.457583259301
581	0.43700359006
582	0.429717936854
582	0.397160826159
582	0.44859866511
583	0.404892528471
583	0.395901649188
583	0.474576426049
584	0.44372371625
584	0.456070978752
584	0.376077329234
585	0.401982368605
585	0.484177529414
585	0.389989057968
586	0.400959702745
586	0.399704123145
586	0.475101354662
587	0.422256492488
587	0.433374184261
587	0.421156715837
588	0.437699235164
588	0.425871188935
588	0.413280377958
589	0.426555521245
589	0.419571836665
589	0.430912001207
590	0.437659487815
590	0.409204145191
590	0.430672565469
591	0.399267503991
591	0.472347179316
591	0.405693512095
592	0.441239808585
592	0.421644037331
592	0.415026720027
593	0.413444336279
593	0.461991630749
593	0.402763692625
594	0.436057978896
594	0.415956215222
594	0.425835736166
595	0.419515390038
595	0.430554214296
595	0.428295696335
596	0.405822435092
596	0.454439636493
596	0.418574336025
597	0.43378341788
597	0.422571200518
597	0.422848333297
598	0.447782029933
598	0.407705163172
598	0.423936666307
599	0.405257848228
599	0.429805069759
599	0.444300258204
600	0.432380809159
600	0.401025040614
600	0.445983919828
601	0.478726576112
601	0.425897132594
601	0.375305637981
602	0.447579728201
602	0.438232859106
602	0.394609008747
603	0.423181732589
603	0.450241465545
603	0.407199745144
604	0.41495794266
604	0.420972016939
604	0.444542113652
605	0.399221667009
605	0.445296729318
605	0.43628484178
606	0.393053969788
606	0.45063979277
606	0.43742055898
607	0.442630759835
607	0.416050259854
607	0.4227386256
608	0.431775588945
608	0.409090173887
608	0.440920346913
609	0.460424715075
609	0.399267156948
609	0.422288211364
610	0.451170827013
610	0.423613879562
610	0.407624707787
611	0.383557492825
611	0.42542059914
611	0.472956758711
612	0.422435899943
612	0.454942024757
612	0.405419607113
613	0.422498458057
613	0.408654693143
613	0.451723134141
614	0.474126115234
614	0.384843969989
614	0.423800052411
615	0.44446440832
615	0.383848178532
615	0.455089996675
616	0.423419218231
616	0.41663696431
616	0.443508703178
617	0.377956928252
617	0.491346174596
617	0.414309885006
618	0.409187543121
618	0.384794343463
618	0.489884047481
619	0.440131515648
619	0.407484627036
619	0.436916467321
620	0.378622630639
620	0.467266693605
620	0.438617323618
621	0.448784324772
621	0.414978078838
621	0.421392152856
622	0.420705005423
622	0.440580624316
622	0.424060588055
623	0.463119475245
623	0.394259110392
623	0.428026688724
624	0.408397650661
624	0.420840618262
624	0.45645928128
625	0.409380873326
625	0.479685828172
625	0.396352938036
626	0.379231103752
626	0.436590617305
626	0.47030147886
627	0.417884433492
627	0.427755036123
627	0.441073685905
628	0.462872533412
628	0.409764307861
628	0.414213981249
629	0.408630250699
629	0.461451483568
629	0.417152240331
630	0.402101927984
630	0.408016616957
630	0.476696117386
631	0.441110025179
631	0.429202511941
631	0.417549033132
632	0.440867897582
632	0.429015291313
632	0.418066556397
633	0.456582433826
633	0.369999034275
633	0.461565976615
634	0.454699806717
634	0.408277173499
634	0.42580440436
635	0.436667676532
635	0.449440440025
635	0.402908467688
636	0.412976206522
636	0.403715965262
636	0.471887490394
637	0.453396470828
637	0.417377393709
637	0.418772623132
638	0.438137892348
638	0.41067335385
638	0.441070614063
639	0.476619604894
639	0.404061118397
639	0.409415938634
640	0.425741327849
640	0.472621714807
640	0.39213695313
641	0.433829961122
641	0.396026853532
641	0.46050995096
642	0.437711539144
642	0.412052856472
642	0.441282430174
643	0.390653217626
643	0.472253040166
643	0.428552901503
644	0.440471244958
644	0.401476596234
644	0.449320985795
645	0.411469019355
645	0.455273535252
645	0.425308409005
646	0.408096427297
646	0.42060477268
646	0.46334814017
647	0.426170073714
647	0.431795007056
647	0.434489165401
648	0.446581629071
648	0.396717372444
648	0.449239064172
649	0.394424771788
649	0.451493113838
649	0.447476449193
650	0.410011058649
650	0.428062272067
650	0.455606392311
651	0.382400778678
651	0.43069054429
651	0.480745096978
652	0.389357580214
652	0.448654615782
652	0.456323922499
653	0.412187193494
653	0.455807903386
653	0.426911065409
654	0.425950059587
654	0.420449606727
654	0.448921676059
655	0.43847157141
655	0.460748855865
655	0.396324678914
656	0.476869855908
656	0.381895013689
656	0.436895977531
657	0.454104152389
657	0.445594089384
657	0.396874001366
658	0.430070984746
658	0.437949500049
658	0.428759183389
659	0.423492329647
659	0.411909845273
659	0.461639792521
660	0.429639260584
660	0.444157237083
660	0.424020746164
661	0.429622261143
661	0.390644323214
661	0.477575887309
662	0.444666533589
662	0.443557892027
662	0.410445952191
663	0.429404479375
663	0.429414871214
663	0.440086502192
664	0.434936543002
664	0.428364125635
664	0.435962605809
665	0.424071818956
665	0.431625094465
665	0.443960846534
666	0.4228534018
666	0.434344985997
666	0.443129397132
667	0.41369811317
667	0.431139501246
667	0.455890258887
668	0.392293562906
668	0.46514049449
668	0.44355393969
669	0.446554251993
669	0.444790035278
669	0.410419396831
670	0.384678459954
670	0.458060555086
670	0.459152620377
671	0.406953927666
671	0.467268097082
671	0.428227633688
672	0.430380640873
672	0.425131127919
672	0.447591805661
673	0.473735317288
673	0.447596104498
673	0.382239620351
674	0.412731102081
674	0.48020725072
674	0.410581800141
675	0.452163257525
675	0.458773308324
675	0.393387450344
676	0.399444209317
676	0.447965237078
676	0.457360901786
677	0.433579271936
677	0.434187542104
677	0.437327309365
678	0.435110745979
678	0.444760505666
678	0.426023952792
679	0.420207018172
679	0.437972569412
679	0.447685996166
680	0.464523486315
680	0.415967152977
680	0.426354596357
681	0.447862715062
681	0.417708052128
681	0.441642850642
682	0.452032914691
682	0.40662776204
682	0.448834575011
683	0.412093350047
683	0.464431115039
683	0.431673910109
684	0.478788621064
684	0.427887262366
684	0.401977827752
685	0.426864915002
685	0.497045708217
685	0.384937907575
686	0.435460432328
686	0.426631189223
686	0.447446282648
687	0.448025429113
687	0.456598389337
687	0.405266439613
688	0.475052119236
688	0.403496108975
688	0.431855075177
689	0.378983992911
689	0.474378955597
689	0.457273674846
690	0.44042803866
690	0.428639472278
690	0.442007595457
691	0.451579530483
691	0.43855438087
691	0.421277212893
692	0.402668704263
692	0.433349927656
692	0.47590098633
693	0.433872442807
693	0.431807291741
693	0.446701827296
694	0.453801677094
694	0.418052062757
694	0.440934683965
695	0.405313277011
695	0.428506818721
695	0.479066512072
696	0.454558491789
696	0.429081634816
696	0.43024876962
697	0.415627613808
697	0.432563053136
697	0.465823671989
698	0.435679250339
698	0.446485171353
698	0.432530935823
699	0.484078080314
699	0.43163734975
699	0.39922383414
700	0.415166822542
700	0.501202239438
700	0.398889878191
701	0.371349297922
701	0.497201780155
701	0.446911349594
702	0.437254279685
702	0.421082149023
702	0.457897780535
703	0.43246468862
703	0.440777867298
703	0.443104369299
704	0.452622395866
704	0.431890719063
704	0.432558417477
705	0.464254527962
705	0.437153792433
705	0.416089777558
706	0.460488013337
706	0.435151189628
706	0.421826593455
707	0.45011425144
707	0.434584179752
707	0.433320739329
708	0.431971804771
708	0.433558751537
708	0.453064353368
709	0.451099898587
709	0.46510449188
709	0.402784338872
710	0.427119666626
710	0.454708422632
710	0.437476863135
711	0.402583112646
711	0.43584802597
711	0.481040321192
712	0.478902497959
712	0.447425979943
712	0.393534147226
713	0.452125983656
713	0.403785010488
713	0.464325216022
714	0.441278072935
714	0.448389403461
714	0.431079709808
715	0.468108933646
715	0.449758141058
715	0.403163062501
716	0.424819540731
716	0.447637849417
716	0.448674676041
717	0.448569679022
717	0.451564762539
717	0.421727834581
718	0.469374920461
718	0.450124612879
718	0.402571830493
719	0.4275550704
719	0.466714664755
719	0.428246856646
720	0.441918990211
720	0.446127287601
720	0.434920193794
721	0.422568605996
721	0.452863199046
721	0.44784256343
722	0.435301667575
722	0.466725630071
722	0.421541470017
723	0.396889780743
723	0.470610579429
723	0.455988337362
724	0.421813840432
724	0.452947084953
724	0.449388669684
725	0.430997363542
725	0.4398994395
725	0.453811349287
726	0.46341805507
726	0.423627405306
726	0.437972473661
727	0.461547228005
727	0.416903518705
727	0.44662259642
728	0.43702791097
728	0.407715941435
728	0.48058483998
729	0.45861910508
729	0.41952425065
729	0.447647861913
730	0.430321989979
730	0.441254003095
730	0.454795180651
731	0.460314401787
731	0.409919797418
731	0.456480194769
732	0.479610062798
732	0.439633555939
732	0.407200990109
733	0.432941816409
733	0.438073605118
733	0.456366642797
734	0.453091392537
734	0.473263707517
734	0.401165843965
735	0.454078587188
735	0.412019334901
735	0.461811674522
736	0.451575751872
736	0.43618071839
736	0.440680226389
737	0.433851445471
737	0.465383892494
737	0.429248438237
738	0.484874577991
738	0.383848811864
738	0.460271216413
739	0.418839466629
739	0.459759588325
739	0.450567531098
740	0.480923153123
740	0.43632959135
740	0.412514675712
741	0.45435488022
741	0.464966939159
741	0.410717524248
742	0.487538529891
742	0.42126570512
742	0.421468990961
743	0.419814081194
743	0.439647149038
743	0.470842547925
744	0.471010636061
744	0.416246050504
744	0.443705564002
745	0.453085935767
745	0.455774808442
745	0.422528517365
746	0.467822072627
746	0.456477603545
746	0.407394060616
747	0.454835348141
747	0.420829754891
747	0.456273044713
748	0.482829816812
748	0.440183290184
748	0.409017173881
749	0.423480454785
749	0.453097856046
749	0.455931427997
750	0.45030914076
750	0.456799703053
750	0.425790167927
751	0.44368217997
751	0.435199964742
751	0.454336661537
752	0.434902810933
752	0.487226028817
752	0.411173333867
753	0.417891769788
753	0.474813726478
753	0.44119470776
754	0.500594643539
754	0.424366051719
754	0.408982672898
755	0.443395199868
755	0.453125922242
755	0.437675918982
756	0.447326065189
756	0.480808037839
756	0.406442717447
757	0.454831616711
757	0.391549187684
757	0.488242670303
758	0.421620644633
758	0.42882980301
758	0.484840732698
759	0.451132342469
759	0.44466195709
759	0.440032021278
760	0.476415089687
760	0.408312693061
760	0.451253249282
761	0.445667930705
761	0.425927459006
761	0.46469781422
762	0.414091546015
762	0.44422053948
762	0.478204459132
763	0.469208543593
763	0.433696515499
763	0.433940183834
764	0.425534307582
764	0.461306977509
764	0.450402736287
765	0.435313726825
765	0.460565542975
765	0.441583965223
766	0.44581636078
766	0.438931788203
766	0.453199414077
767	0.439669157803
767	0.443078394512
767	0.455225002641
768	0.422840566358
768	0.457856177999
768	0.457740610403
769	0.489778198893
769	0.422638342746
769	0.425852057483
770	0.451436112379
770	0.442504608346
770	0.444783806908
771	0.425132418842
771	0.496672832978
771	0.416697364564
772	0.446119736596
772	0.472022684884
772	0.421462264175
773	0.438683379453
773	0.422911252107
773	0.478483711677
774	0.445117363768
774	0.439448332649
774	0.455789002734
775	0.43774058209
775	0.489487199255
775	0.413468269436
776	0.440416447877
776	0.461898609662
776	0.438741217416
777	0.462822035041
777	0.442467011641
777	0.435822626281
778	0.472464919528
778	0.457084982694
778	0.412113304654
779	0.448113764248
779	0.44276485939
779	0.451087276236
780	0.425913328317
780	0.505035860437
780	0.411073963069
781	0.422791439918
781	0.488306643114
781	0.431284006508
782	0.421479847335
782	0.429884603208
782	0.49122581694
783	0.438785253837
783	0.461720330525
783	0.442684952511
784	0.44765929031
784	0.468467468267
784	0.427190605987
785	0.458656478114
785	0.475923702652
785	0.408974959562
786	0.431971879703
786	0.424441414636
786	0.487458517976
787	0.459404151225
787	0.416591923734
787	0.468292917536
788	0.460104199147
788	0.456980466754
788	0.42762833857
789	0.461861532359
789	0.46650487442
789	0.41666761812
790	0.45481469374
790	0.461741796046
790	0.428313613447
791	0.47772214891
791	0.455708844406
791	0.412106598233
792	0.434236749905
792	0.421105235941
792	0.490294307122
793	0.488278402317
793	0.443713999915
793	0.413857187714
794	0.458159637595
794	0.427162734353
794	0.460810732307
795	0.466992515807
795	0.434568914447
795	0.4446036144
796	0.473324827304
796	0.463893340137
796	0.409388859161
797	0.432370940906
797	0.423091795685
797	0.491892633252
798	0.429812470855
798	0.447636521235
798	0.470154212813
799	0.40893783224
799	0.433145005428
799	0.505533183559
800	0.445098266641
800	0.438519115736
800	0.464673691054
801	0.439330999991
801	0.434488084184
801	0.47461613859
802	0.447078026721
802	0.460737028305
802	0.440977030785
803	0.403606638051
803	0.475428314753
803	0.469845983967
804	0.476502936467
804	0.418503698281
804	0.454429638965
805	0.425749173951
805	0.467426608261
805	0.456467383115
806	0.451301002142
806	0.457771571948
806	0.440781683257
807	0.445085209005
807	0.437761779671
807	0.467309509089
808	0.48790151207
808	0.427112571297
808	0.43563050132
809	0.489194065926
809	0.427054144412
809	0.434707126701
810	0.418779519146
810	0.48835382213
810	0.443712774318
811	0.446985307195
811	0.461031843778
811	0.443198798663
812	0.430111643799
812	0.444960373444
812	0.476726120696
813	0.464553703396
813	0.43864582338
813	0.448985074604
814	0.457483207717
814	0.461642664063
814	0.433265184568
815	0.474092836496
815	0.436532153974
815	0.442107992998
816	0.417678000109
816	0.425405530753
816	0.509681412313
817	0.431295324558
817	0.449001157511
817	0.473005835623
818	0.437622153545
818	0.475296053251
818	0.440177340627
819	0.461747269225
819	0.476052424507
819	0.416127177239
820	0.431083470213
820	0.439444470347
820	0.483504279607
821	0.455346780863
821	0.47488651626
821	0.423874953543
822	0.490086608521
822	0.399113858778
822	0.46560849716
823	0.432292991769
823	0.476819667945
823	0.446032774014
824	0.463147482514
824	0.417261121111
824	0.474703582614
825	0.458369088998
825	0.460247304789
825	0.437143597294
826	0.47631532875
826	0.444914855279
826	0.434436752285
827	0.459978080155
827	0.469327190003
827	0.42674671977
828	0.461386405393
828	0.475466893112
828	0.419792583714
829	0.426684424577
829	0.46398812959
829	0.466252930051
830	0.478686647312
830	0.430527039149
830	0.44800481722
831	0.462166142288
831	0.482583825624
831	0.412801326937
832	0.457461374922
832	0.431173363967
832	0.468918770588
833	0.47396903565
833	0.43896193266
833	0.445249762714
834	0.491405996496
834	0.434279005667
834	0.432711770259
835	0.450924723174
835	0.496372111898
835	0.411240605764
836	0.492391414986
836	0.464457238961
836	0.402166026561
837	0.464640525266
837	0.462709907003
837	0.431895318535
838	0.466788108886
838	0.433984447401
838	0.458829461914
839	0.461955422934
839	0.452971236517
839	0.444995189421
840	0.425605544365
840	0.493668883988
840	0.440798980463
841	0.464837833292
841	0.469977333624
841	0.425572701297
842	0.509587415797
842	0.415299116165
842	0.435890094303
843	0.438187602739
843	0.441879359218
843	0.481035813741
844	0.447690021468
844	0.441480445525
844	0.472167736247
845	0.459407323548
845	0.450191225003
845	0.452134449918
846	0.478323798974
846	0.439926603979
846	0.44371070332
847	0.451646762987
847	0.451348805764
847	0.45875160073
848	0.458118218861
848	0.466026369436
848	0.438393628962
849	0.413262661404
849	0.492084636094
849	0.457325090845
850	0.450094290053
850	0.476224285397
850	0.43683121988
851	0.433369425742
851	0.461909780206
851	0.468116507628
852	0.436292635262
852	0.476194674154
852	0.451127531353
853	0.469109875771
853	0.433731694527
853	0.461163220989
854	0.449177605163
854	0.437591250805
854	0.477183278685
855	0.431251199648
855	0.464356948821
855	0.469008884955
856	0.437956758494
856	0.46271743418
856	0.464041454329
857	0.465590647613
857	0.433998332234
857	0.465639234381
858	0.481633709255
858	0.434103409513
858	0.449711622716
859	0.479083958639
859	0.455866322935
859	0.430818574193
860	0.453563461505
860	0.450537613533
860	0.461982343168
861	0.445744495652
861	0.497778293079
861	0.422635284867
862	0.469075368834
862	0.465866796508
862	0.431589722552
863	0.423556758104
863	0.452582518176
863	0.490438400294
864	0.46398308769
864	0.433951481384
864	0.46910489466
865	0.482475783164
865	0.464380103072
865	0.420397275257
866	0.479790761271
866	0.434838940646
866	0.453126587192
867	0.471398213762
867	0.449846971442
867	0.446644574971
868	0.474634867988
868	0.415764887048
868	0.477966407797
869	0.424252203488
869	0.469964208596
869	0.474380967444
870	0.439442413447
870	0.475900318273
870	0.453505840021
871	0.468376667424
871	0.464674210739
871	0.436208304957
872	0.448739224708
872	0.476791369287
872	0.443804210671
873	0.485123367422
873	0.415450292708
873	0.469234714679
874	0.433952318832
874	0.477888670148
874	0.458257554069
875	0.4578790846
875	0.47702434614
875	0.435541090088
876	0.448213087736
876	0.46018145892
876	0.46212920592
877	0.490873477783
877	0.459856506793
877	0.420094494519
878	0.443838050582
878	0.47952662759
878	0.447359776623
879	0.44318208441
879	0.478779241971
879	0.449401347353
880	0.454332841309
880	0.472835406751
880	0.444451435163
881	0.451792985158
881	0.439324644822
881	0.480526014614
882	0.44374302188
882	0.485023725314
882	0.443384086288
883	0.475223470556
883	0.417026239675
883	0.479462848533
884	0.406625353059
884	0.484964161587
884	0.480904177589
885	0.428853433961
885	0.460366203911
885	0.484015548832
886	0.442361124873
886	0.468411242998
886	0.462725757547
887	0.438354403133
887	0.467907759543
887	0.467599969646
888	0.509525739793
888	0.424577002346
888	0.439794005641
889	0.457634432116
889	0.491023126869
889	0.425498727307
890	0.438644878656
890	0.486166414302
890	0.449795113595
891	0.395671302764
891	0.494360813687
891	0.484812664031
892	0.451000440558
892	0.496250367641
892	0.42803660422
893	0.481280823308
893	0.471859359915
893	0.422526149897
894	0.431958173964
894	0.490589668179
894	0.453396249633
895	0.456182120447
895	0.474389189789
895	0.445512993606
896	0.492854771205
896	0.444512997745
896	0.43841603286
897	0.485356599473
897	0.442441546357
897	0.448986305874
898	0.422651251005
898	0.485432073953
898	0.468945097335
899	0.469943840838
899	0.450702849202
899	0.456596755114
900	0.437085174537
900	0.461871610559
900	0.478629862247
901	0.465439528713
901	0.4533577352
901	0.458713556757
902	0.483255558834
902	0.423774028284
902	0.471161354873
903	0.498484044598
903	0.428809299996
903	0.450933446003
904	0.439190667442
904	0.47545061426
904	0.464028956736
905	0.439414954732
905	0.463626508918
905	0.476060044811
906	0.451930691886
906	0.444202377709
906	0.483217487419
907	0.482227199719
907	0.454363615907
907	0.44306169037
908	0.466374196105
908	0.473904359287
908	0.439619164598
909	0.455479918752
909	0.442634652833
909	0.481711508737
910	0.467872686556
910	0.504945271251
910	0.407558478563
911	0.455741246385
911	0.480608377823
911	0.444272965521
912	0.44221065292
912	0.458705435992
912	0.479962686723
913	0.479356495102
913	0.442344074993
913	0.459637434648
914	0.44202990931
914	0.469454910585
914	0.470147820325
915	0.475524404813
915	0.483374116781
915	0.422544944613
916	0.506273807895
916	0.435889920093
916	0.440037362173
917	0.467711691942
917	0.472952000384
917	0.441917437952
918	0.482364727188
918	0.455961754358
918	0.444215419705
919	0.468312372937
919	0.460716386699
919	0.453865826373
920	0.463522533786
920	0.458091085265
920	0.46174310513
921	0.451893320023
921	0.50346958363
921	0.428162671459
922	0.523726276702
922	0.443784842478
922	0.416137192599
923	0.454986561965
923	0.486884577365
923	0.442078213955
924	0.513254550531
924	0.428435691517
924	0.442660708073
925	0.465924664138
925	0.459321722394
925	0.459527250456
926	0.485790508695
926	0.446042029757
926	0.453104374462
927	0.450907463255
927	0.437314735913
927	0.496937929189
928	0.414283524187
928	0.468327351976
928	0.502729183203
929	0.453082363963
929	0.447263339159
929	0.485520278981
930	0.481188126577
930	0.440594294264
930	0.46434373669
931	0.479355230649
931	0.441726996454
931	0.465195750867
932	0.472374082591
932	0.465018779137
932	0.448909543158
933	0.477633033815
933	0.444639931872
933	0.464710828327
934	0.447302135739
934	0.451272416899
934	0.488682473685
935	0.458544593325
935	0.43304114376
935	0.495837902595
936	0.415612445284
936	0.476730067854
936	0.495307686241
937	0.491739918997
937	0.467373040852
937	0.428965543315
938	0.502538162771
938	0.459022169964
938	0.426635887119
939	0.500141012564
939	0.460950079119
939	0.427433062817
940	0.503479693251
940	0.448729762272
940	0.436739449243
941	0.46862589958
941	0.470088426014
941	0.450431045951
942	0.499722982757
942	0.440810620305
942	0.448792946755
943	0.465805583079
943	0.453421193764
943	0.470619479964
944	0.438643572203
944	0.508479294312
944	0.442819720955
945	0.488446624085
945	0.458871600076
945	0.443086099504
946	0.50078734455
946	0.411960326001
946	0.477565976444
947	0.515400461793
947	0.42739522556
947	0.447595281876
948	0.467132838653
948	0.465582274346
948	0.458510734836
949	0.474634013267
949	0.466804956804
949	0.450084631834
950	0.4848805318
950	0.464728048201
950	0.441944438157
951	0.44962804067
951	0.482345140981
951	0.460046244319
952	0.507750013104
952	0.45031987432
952	0.433795482572
953	0.480424438016
953	0.452803110825
953	0.45920218876
954	0.498251773271
954	0.445218158395
954	0.449192522704
955	0.445017490061
955	0.475703627765
955	0.472457956349
956	0.497262154196
956	0.468176248911
956	0.427778937982
957	0.502219651705
957	0.431414685649
957	0.460067640558
958	0.464162296916
958	0.456324385654
958	0.473372467127
959	0.480631660672
959	0.442060089584
959	0.471430387546
960	0.485346831147
960	0.465134637521
960	0.444108355945
961	0.457815957479
961	0.455231602461
961	0.48169906244
962	0.478970167061
962	0.450396410253
962	0.465617691877
963	0.438016533725
963	0.474684441021
963	0.482522996995
964	0.489106874781
964	0.442622511287
964	0.463945478875
965	0.458093876017
965	0.441897280566
965	0.495694119309
966	0.464081330249
966	0.486845108203
966	0.445264834335
967	0.460084482978
967	0.500956360796
967	0.435385717087
968	0.460225594457
968	0.453039735312
968	0.483074092255
969	0.464940311745
969	0.484514180811
969	0.447612548375
970	0.485083682633
970	0.458860979683
970	0.453401701092
971	0.46813776138
971	0.456825978317
971	0.472627623108
972	0.475267943842
972	0.479557753189
972	0.442909925809
973	0.471145685853
973	0.417495598117
973	0.509343348996
974	0.447885423679
974	0.464809931043
974	0.485658320984
975	0.449755908769
975	0.453838301245
975	0.494582133144
976	0.474897586973
976	0.436571146443
976	0.487476875169
977	0.493483559821
977	0.444315364634
977	0.461071488316
978	0.455679246747
978	0.453249768132
978	0.490251059692
979	0.469692595681
979	0.464353244641
979	0.465386150695
980	0.438650831692
980	0.486886112624
980	0.474233224765
981	0.49080180266
981	0.449465099939
981	0.45962704327
982	0.489026415923
982	0.450159197769
982	0.461384461548
983	0.461645614522
983	0.481552655875
983	0.457640868278
984	0.503491526682
984	0.468525565981
984	0.429235117942
985	0.461452095088
985	0.457667926765
985	0.482122722712
986	0.482912819008
986	0.461639887685
986	0.457185342601
987	0.471925700145
987	0.487190686194
987	0.442923871613
988	0.50861490602
988	0.441288502894
988	0.452329537386
989	0.453526315511
989	0.470761215367
989	0.478315571989
990	0.448593016381
990	0.4587796044
990	0.49544267768
991	0.43271378699
991	0.500963163429
991	0.469389321312
992	0.495645773515
992	0.475162279563
992	0.432578648006
993	0.471407551143
993	0.47025541142
993	0.461504525981
994	0.495461419036
994	0.436567772897
994	0.471714726774
995	0.461548997215
995	0.477964400314
995	0.464742520347
996	0.450802166139
996	0.484368329138
996	0.469232898533
997	0.490377431616
997	0.477549299102
997	0.436833470229
998	0.501159423674
998	0.463812252949
998	0.44000882376
999	0.433662883184
999	0.491514312238
999	0.479811891768
% error in test set:	16.2374659759
